seconds_elapsed,gyroscope_z,gyroscope_y,gyroscope_x,gyroscope_local_time,gravity_z,gravity_y,gravity_x,gravity_local_time,magnetometerUncalibrated_z,magnetometerUncalibrated_y,magnetometerUncalibrated_x,magnetometerUncalibrated_local_time,magnetometer_z,magnetometer_y,magnetometer_x,magnetometer_local_time,location_altitude,location_speedAccuracy,location_bearingAccuracy,location_latitude,location_altitudeAboveMeanSeaLevel,location_bearing,location_horizontalAccuracy,location_verticalAccuracy,location_longitude,location_speed,location_local_time,gyroscopeUncalibrated_z,gyroscopeUncalibrated_y,gyroscopeUncalibrated_x,gyroscopeUncalibrated_local_time,orientation_yaw,orientation_qx,orientation_qz,orientation_roll,orientation_qw,orientation_qy,orientation_pitch,orientation_local_time,accelerometerUncalibrated_z,accelerometerUncalibrated_y,accelerometerUncalibrated_x,accelerometerUncalibrated_local_time,accelerometer_z,accelerometer_y,accelerometer_x,accelerometer_local_time
78.000000,0.034796,-0.021506,-0.006851,2025-10-15T16:38:03.133-07:00,-9.635222,1.674944,0.720475,2025-10-15T16:38:03.133-07:00,-613.920190,46.771434,64.097766,2025-10-15T16:38:03.135-07:00,-46.044371,1.396488,-8.068600,2025-10-15T16:38:03.133-07:00,,,,,,,,,,,,0.034595,-0.024553,-0.008312,2025-10-15T16:38:03.137-07:00,2.475910,0.063122,-0.939880,0.074632,-0.328294,0.068790,-0.171643,2025-10-15T16:38:03.133-07:00,-0.978074,0.159531,0.072657,2025-10-15T16:38:03.137-07:00,0.035398,-0.110497,-0.006074,2025-10-15T16:38:03.133-07:00
79.000000,-0.052740,0.061188,0.087720,2025-10-15T16:38:04.127-07:00,-9.681256,1.270345,0.866147,2025-10-15T16:38:04.127-07:00,-614.082313,44.957949,64.845653,2025-10-15T16:38:04.131-07:00,-46.126049,-0.376779,-7.349511,2025-10-15T16:38:04.127-07:00,,,,,,,,,,,,-0.054632,0.059653,0.085337,2025-10-15T16:38:04.131-07:00,2.459487,0.063479,-0.938374,0.089178,-0.336024,0.046184,-0.129940,2025-10-15T16:38:04.127-07:00,-0.977243,0.122957,0.082896,2025-10-15T16:38:04.131-07:00,0.111824,-0.062584,-0.054581,2025-10-15T16:38:04.127-07:00
80.000000,0.005740,-0.008359,-0.000171,2025-10-15T16:38:05.131-07:00,-9.713753,0.872616,1.024869,2025-10-15T16:38:05.131-07:00,-614.129601,42.932793,65.727573,2025-10-15T16:38:05.127-07:00,-46.156970,-2.446111,-6.435879,2025-10-15T16:38:05.131-07:00,,,,,,,,,,,,0.003811,-0.010771,-0.001954,2025-10-15T16:38:05.135-07:00,2.447090,0.064487,-0.937277,0.105119,-0.341706,0.023956,-0.089100,2025-10-15T16:38:05.131-07:00,-0.979802,0.079631,0.100821,2025-10-15T16:38:05.135-07:00,0.109120,-0.091620,-0.035992,2025-10-15T16:38:05.131-07:00
81.000000,0.032797,-0.033136,-0.023335,2025-10-15T16:38:06.136-07:00,-9.714994,0.964222,0.918123,2025-10-15T16:38:06.136-07:00,-613.265754,43.393196,65.262578,2025-10-15T16:38:06.133-07:00,-45.289886,-1.990296,-6.897574,2025-10-15T16:38:06.136-07:00,,,,,,,,,,,,0.030890,-0.034932,-0.025751,2025-10-15T16:38:06.129-07:00,2.464321,0.060664,-0.940212,0.094219,-0.333584,0.030718,-0.098484,2025-10-15T16:38:06.136-07:00,-0.980774,0.086152,0.087791,2025-10-15T16:38:06.129-07:00,0.097730,-0.118324,-0.057072,2025-10-15T16:38:06.136-07:00
82.000000,0.082577,-0.018854,0.015674,2025-10-15T16:38:07.130-07:00,-9.733925,0.905607,0.765908,2025-10-15T16:38:07.130-07:00,-614.073804,43.666880,64.471086,2025-10-15T16:38:07.129-07:00,-46.078350,-1.706551,-7.704165,2025-10-15T16:38:07.130-07:00,,,,,,,,,,,,0.080793,-0.020741,0.014576,2025-10-15T16:38:07.134-07:00,2.514889,0.051550,-0.948903,0.078522,-0.309373,0.031805,-0.092481,2025-10-15T16:38:07.130-07:00,-0.983199,0.085282,0.077639,2025-10-15T16:38:07.134-07:00,0.090972,-0.069628,-0.003740,2025-10-15T16:38:07.130-07:00
83.000000,0.071191,-0.011261,-0.014284,2025-10-15T16:38:08.134-07:00,-9.748396,0.941167,0.497725,2025-10-15T16:38:08.134-07:00,-613.913886,44.905119,62.688989,2025-10-15T16:38:08.135-07:00,-45.950341,-0.473646,-9.490035,2025-10-15T16:38:08.134-07:00,,,,,,,,,,,,0.070620,-0.014004,-0.016516,2025-10-15T16:38:08.128-07:00,2.593308,0.037519,-0.960853,0.051013,-0.271487,0.039331,-0.096122,2025-10-15T16:38:08.134-07:00,-0.983698,0.085286,0.047848,2025-10-15T16:38:08.128-07:00,0.106795,-0.109118,-0.027884,2025-10-15T16:38:08.134-07:00
84.000000,0.002939,0.000209,-0.002215,2025-10-15T16:38:09.129-07:00,-9.739052,1.000998,0.564365,2025-10-15T16:38:09.129-07:00,-613.831887,45.477113,62.767234,2025-10-15T16:38:09.131-07:00,-45.926536,0.121278,-9.417994,2025-10-15T16:38:09.129-07:00,,,,,,,,,,,,0.001212,-0.002434,-0.003884,2025-10-15T16:38:09.132-07:00,2.614740,0.041205,-0.963450,0.057884,-0.261368,0.041794,-0.102252,2025-10-15T16:38:09.129-07:00,-0.984021,0.092384,0.056415,2025-10-15T16:38:09.132-07:00,0.089872,-0.095631,-0.013076,2025-10-15T16:38:09.129-07:00
85.000000,-0.003957,0.001753,-0.000953,2025-10-15T16:38:10.133-07:00,-9.737608,1.005582,0.581031,2025-10-15T16:38:10.133-07:00,-613.291635,45.576608,62.738508,2025-10-15T16:38:10.127-07:00,-45.417223,0.221759,-9.444521,2025-10-15T16:38:10.133-07:00,376.299469,-1.000000,-1.000000,33.304035,406.729172,-1.000000,14.787193,50.955185,-111.680080,-1.000000,2025-10-15T16:38:10.475-07:00,-0.004846,-0.000376,-0.003023,2025-10-15T16:38:10.127-07:00,2.621805,0.041943,-0.964319,0.059598,-0.258002,0.041945,-0.102722,2025-10-15T16:38:10.133-07:00,-0.983723,0.091015,0.054724,2025-10-15T16:38:10.127-07:00,0.087981,-0.113021,-0.047566,2025-10-15T16:38:10.133-07:00
86.000000,0.269871,-0.056395,0.027503,2025-10-15T16:38:11.127-07:00,-9.743910,1.072000,0.148857,2025-10-15T16:38:11.127-07:00,-613.234584,47.168003,60.402579,2025-10-15T16:38:11.133-07:00,-45.276409,1.792322,-11.754789,2025-10-15T16:38:11.127-07:00,376.299469,2.185977,-1.000000,33.304035,406.729172,-1.000000,15.417664,68.089577,-111.680081,0.000000,2025-10-15T16:38:11.475-07:00,0.266865,-0.050994,0.024736,2025-10-15T16:38:11.131-07:00,2.734720,0.018506,-0.977336,0.015259,-0.201998,0.051865,-0.109544,2025-10-15T16:38:11.127-07:00,-0.982517,0.095614,0.017766,2025-10-15T16:38:11.131-07:00,0.126576,-0.112823,0.052407,2025-10-15T16:38:11.127-07:00
87.000000,-0.082878,0.036144,-0.024382,2025-10-15T16:38:12.131-07:00,-9.736765,0.878080,0.750795,2025-10-15T16:38:12.131-07:00,-614.266727,47.662173,62.914423,2025-10-15T16:38:12.129-07:00,-46.368141,2.303419,-9.258994,2025-10-15T16:38:12.131-07:00,376.299469,2.443997,-1.000000,33.304035,406.729172,-1.000000,16.232164,68.089577,-111.680082,0.000000,2025-10-15T16:38:12.493-07:00,-0.082370,0.026007,-0.025798,2025-10-15T16:38:12.135-07:00,2.832822,0.044987,-0.985895,0.076950,-0.155149,0.038360,-0.089669,2025-10-15T16:38:12.131-07:00,-0.986439,0.088674,0.068664,2025-10-15T16:38:12.135-07:00,0.047301,-0.030974,-0.103262,2025-10-15T16:38:12.131-07:00
88.000000,-0.051095,0.015222,0.000881,2025-10-15T16:38:13.136-07:00,-9.723708,1.056978,0.704199,2025-10-15T16:38:13.136-07:00,-614.120895,47.145791,62.938882,2025-10-15T16:38:13.135-07:00,-46.213791,1.788404,-9.237231,2025-10-15T16:38:13.136-07:00,,,,,,,,,,,,-0.053388,0.012769,-0.000730,2025-10-15T16:38:13.129-07:00,2.743364,0.046043,-0.977734,0.072297,-0.199290,0.045705,-0.107993,2025-10-15T16:38:13.136-07:00,-0.979601,0.090465,0.071499,2025-10-15T16:38:13.129-07:00,0.118192,-0.170726,-0.002551,2025-10-15T16:38:13.136-07:00
89.000000,0.023483,-0.006895,0.005414,2025-10-15T16:38:14.130-07:00,-9.747382,0.899328,0.589180,2025-10-15T16:38:14.130-07:00,-614.031878,46.900965,62.300235,2025-10-15T16:38:14.131-07:00,-46.128066,1.535928,-9.881538,2025-10-15T16:38:14.130-07:00,,,,,,,,,,,,0.022104,-0.008935,0.003565,2025-10-15T16:38:14.134-07:00,2.767524,0.038158,-0.980807,0.060371,-0.187023,0.039472,-0.091836,2025-10-15T16:38:14.130-07:00,-0.982998,0.079694,0.058092,2025-10-15T16:38:14.134-07:00,0.111647,-0.113177,-0.016259,2025-10-15T16:38:14.130-07:00
90.000000,0.004128,-0.009721,-0.000717,2025-10-15T16:38:15.134-07:00,-9.746612,0.926089,0.561293,2025-10-15T16:38:15.134-07:00,-613.984899,47.073311,61.982496,2025-10-15T16:38:15.127-07:00,-46.096430,1.705175,-10.208694,2025-10-15T16:38:15.134-07:00,,,,,,,,,,,,0.002229,-0.011860,-0.002640,2025-10-15T16:38:15.128-07:00,2.775862,0.036840,-0.981570,0.057525,-0.182906,0.041236,-0.094576,2025-10-15T16:38:15.134-07:00,-0.985120,0.083600,0.056649,2025-10-15T16:38:15.128-07:00,0.088892,-0.106499,-0.004378,2025-10-15T16:38:15.134-07:00
91.000000,0.004910,-0.004157,0.001129,2025-10-15T16:38:16.129-07:00,-9.752023,0.911847,0.486186,2025-10-15T16:38:16.129-07:00,-613.932359,46.983822,61.789391,2025-10-15T16:38:16.133-07:00,-46.026949,1.618185,-10.397631,2025-10-15T16:38:16.129-07:00,,,,,,,,,,,,0.003611,-0.006750,-0.000985,2025-10-15T16:38:16.132-07:00,2.779144,0.032855,-0.982043,0.049814,-0.181123,0.041281,-0.093117,2025-10-15T16:38:16.129-07:00,-0.984316,0.081741,0.050858,2025-10-15T16:38:16.132-07:00,0.094521,-0.109441,0.011506,2025-10-15T16:38:16.129-07:00
92.000000,0.105805,-0.027121,-0.044892,2025-10-15T16:38:17.133-07:00,-9.755732,0.910807,0.387625,2025-10-15T16:38:17.133-07:00,-613.338775,47.467651,61.536258,2025-10-15T16:38:17.129-07:00,-45.461106,2.068695,-10.641976,2025-10-15T16:38:17.133-07:00,,,,,,,,,,,,0.103355,-0.028401,-0.046984,2025-10-15T16:38:17.127-07:00,2.805153,0.027278,-0.984285,0.039710,-0.168089,0.042429,-0.093015,2025-10-15T16:38:17.133-07:00,-0.981844,0.084704,0.040634,2025-10-15T16:38:17.127-07:00,0.134769,-0.088464,0.012069,2025-10-15T16:38:17.133-07:00
93.000000,-0.072157,0.029330,0.033598,2025-10-15T16:38:18.127-07:00,-9.675529,1.524471,0.409008,2025-10-15T16:38:18.127-07:00,-613.788610,50.877682,61.527331,2025-10-15T16:38:18.136-07:00,-45.905742,5.551504,-10.649764,2025-10-15T16:38:18.127-07:00,,,,,,,,,,,,-0.073939,0.026711,0.033886,2025-10-15T16:38:18.131-07:00,2.857922,0.031741,-0.986252,0.042260,-0.142526,0.074245,-0.156134,2025-10-15T16:38:18.127-07:00,-0.992110,0.141575,0.041305,2025-10-15T16:38:18.131-07:00,-0.086179,-0.123815,-0.009354,2025-10-15T16:38:18.127-07:00
94.000000,0.178827,-0.033925,-0.037451,2025-10-15T16:38:19.131-07:00,-9.670875,1.578247,0.254175,2025-10-15T16:38:19.131-07:00,-613.197355,52.906060,60.468109,2025-10-15T16:38:19.132-07:00,-45.362783,7.522002,-11.716721,2025-10-15T16:38:19.131-07:00,,,,,,,,,,,,0.182146,-0.037227,-0.042288,2025-10-15T16:38:19.135-07:00,2.984730,0.019112,-0.992853,0.026279,-0.079103,0.079384,-0.161699,2025-10-15T16:38:19.131-07:00,-0.969054,0.155075,0.020014,2025-10-15T16:38:19.135-07:00,0.191320,-0.068424,-0.051680,2025-10-15T16:38:19.131-07:00
95.000000,-0.249063,0.060005,0.024153,2025-10-15T16:38:20.136-07:00,-9.737356,0.964820,0.594538,2025-10-15T16:38:20.136-07:00,-614.268487,47.822024,62.192131,2025-10-15T16:38:20.127-07:00,-46.465733,2.510504,-10.038143,2025-10-15T16:38:20.136-07:00,,,,,,,,,,,,-0.251032,0.057683,0.022908,2025-10-15T16:38:20.130-07:00,2.827200,0.037653,-0.985042,0.060973,-0.157633,0.043534,-0.098561,2025-10-15T16:38:20.136-07:00,-0.977691,0.091446,0.066610,2025-10-15T16:38:20.130-07:00,0.148123,-0.067564,0.055624,2025-10-15T16:38:20.136-07:00
96.000000,0.033315,-0.015977,0.004410,2025-10-15T16:38:21.130-07:00,-9.717518,1.175772,0.595356,2025-10-15T16:38:21.130-07:00,-614.229606,47.866773,62.482929,2025-10-15T16:38:21.134-07:00,-46.367673,2.552835,-9.734601,2025-10-15T16:38:21.130-07:00,,,,,,,,,,,,0.033397,-0.017769,0.001410,2025-10-15T16:38:21.134-07:00,2.759900,0.041373,-0.979250,0.061191,-0.191061,0.053139,-0.120186,2025-10-15T16:38:21.130-07:00,-0.979954,0.107156,0.062710,2025-10-15T16:38:21.134-07:00,0.109027,-0.126952,0.023031,2025-10-15T16:38:21.130-07:00
97.000000,0.036966,0.006267,0.036311,2025-10-15T16:38:22.134-07:00,-9.740480,0.959911,0.600056,2025-10-15T16:38:22.134-07:00,-614.277254,47.333990,62.587822,2025-10-15T16:38:22.130-07:00,-46.368506,2.034559,-9.638696,2025-10-15T16:38:22.134-07:00,,,,,,,,,,,,0.033610,0.003275,0.034985,2025-10-15T16:38:22.128-07:00,2.765346,0.039393,-0.980345,0.061523,-0.188155,0.042379,-0.098046,2025-10-15T16:38:22.134-07:00,-0.982887,0.088439,0.065875,2025-10-15T16:38:22.128-07:00,0.100978,-0.089216,0.049848,2025-10-15T16:38:22.134-07:00
98.000000,-0.041375,0.007855,-0.005717,2025-10-15T16:38:23.129-07:00,-9.747897,0.809442,0.700174,2025-10-15T16:38:23.129-07:00,-614.250501,46.917170,63.092801,2025-10-15T16:38:23.136-07:00,-46.279100,1.611142,-9.120585,2025-10-15T16:38:23.129-07:00,,,,,,,,,,,,-0.043343,0.006521,-0.008336,2025-10-15T16:38:23.132-07:00,2.790168,0.042482,-0.982855,0.071705,-0.176002,0.034377,-0.082635,2025-10-15T16:38:23.129-07:00,-0.984986,0.073460,0.079072,2025-10-15T16:38:23.132-07:00,0.097123,-0.089950,0.071746,2025-10-15T16:38:23.129-07:00
99.000000,0.009032,-0.008205,0.000294,2025-10-15T16:38:24.133-07:00,-9.745787,0.874467,0.651147,2025-10-15T16:38:24.133-07:00,-614.109398,46.973505,62.923566,2025-10-15T16:38:24.132-07:00,-46.101006,1.666706,-9.283845,2025-10-15T16:38:24.133-07:00,,,,,,,,,,,,0.008135,-0.010779,-0.001240,2025-10-15T16:38:24.127-07:00,2.787931,0.040645,-0.982612,0.066714,-0.177101,0.038047,-0.089290,2025-10-15T16:38:24.133-07:00,-0.983231,0.078666,0.069635,2025-10-15T16:38:24.127-07:00,0.105440,-0.102535,0.032617,2025-10-15T16:38:24.133-07:00
100.000000,0.012955,-0.004820,0.002618,2025-10-15T16:38:25.127-07:00,-9.753127,0.817456,0.614617,2025-10-15T16:38:25.127-07:00,-613.906424,46.875180,62.785191,2025-10-15T16:38:25.128-07:00,-45.856013,1.567636,-9.426285,2025-10-15T16:38:25.127-07:00,,,,,,,,,,,,0.011268,-0.007241,0.000273,2025-10-15T16:38:25.131-07:00,2.797746,0.038105,-0.983683,0.062934,-0.172137,0.035700,-0.083454,2025-10-15T16:38:25.127-07:00,-0.983646,0.073364,0.068186,2025-10-15T16:38:25.131-07:00,0.106887,-0.098235,0.054214,2025-10-15T16:38:25.127-07:00
101.000000,0.789386,-0.014456,0.106306,2025-10-15T16:38:26.132-07:00,-9.780602,0.385899,0.322956,2025-10-15T16:38:26.132-07:00,-614.070872,47.693045,61.673558,2025-10-15T16:38:26.134-07:00,-45.975101,2.357127,-10.528291,2025-10-15T16:38:26.132-07:00,,,,,,,,,,,,0.780342,-0.013530,0.107218,2025-10-15T16:38:26.135-07:00,1.311031,0.020138,-0.989313,0.033037,-0.067139,0.017751,-0.039388,2025-10-15T16:38:26.132-07:00,-0.999045,0.042177,0.060847,2025-10-15T16:38:26.135-07:00,-0.017005,0.031053,0.273595,2025-10-15T16:38:26.132-07:00
102.000000,0.566901,0.110361,-0.061242,2025-10-15T16:38:27.136-07:00,-9.600728,0.270799,1.469624,2025-10-15T16:38:27.136-07:00,-616.340660,57.305343,71.633012,2025-10-15T16:38:27.130-07:00,-48.107647,11.981094,-0.650854,2025-10-15T16:38:27.136-07:00,,,,,,,,,,,,0.573981,0.104214,-0.072414,2025-10-15T16:38:27.130-07:00,-2.406007,0.066278,-0.924707,0.151756,0.355650,0.036430,-0.027643,2025-10-15T16:38:27.136-07:00,-0.925401,0.052574,0.104597,2025-10-15T16:38:27.130-07:00,0.499048,0.267073,-0.434647,2025-10-15T16:38:27.136-07:00
103.000000,0.446074,-0.109932,0.047152,2025-10-15T16:38:28.130-07:00,-9.763229,-0.555283,0.349430,2025-10-15T16:38:28.130-07:00,-617.911101,54.973432,74.327422,2025-10-15T16:38:28.136-07:00,-49.875269,9.778167,2.088888,2025-10-15T16:38:28.130-07:00,,,,,,,,,,,,0.449608,-0.112795,0.052069,2025-10-15T16:38:28.134-07:00,-1.778033,0.033036,-0.772342,0.035757,0.627072,-0.011381,0.056693,2025-10-15T16:38:28.130-07:00,-1.010531,-0.060763,0.001133,2025-10-15T16:38:28.134-07:00,-0.112013,-0.051553,-0.337315,2025-10-15T16:38:28.130-07:00
104.000000,0.233025,-0.027797,0.001326,2025-10-15T16:38:29.135-07:00,-9.783262,-0.575755,-0.283880,2025-10-15T16:38:29.135-07:00,-618.716601,54.302300,75.551226,2025-10-15T16:38:29.132-07:00,-50.754934,9.101166,3.316164,2025-10-15T16:38:29.135-07:00,,,,,,,,,,,,0.230062,-0.031041,0.000900,2025-10-15T16:38:29.128-07:00,-1.407098,0.013138,-0.646340,-0.029001,0.761262,-0.030376,0.058750,2025-10-15T16:38:29.135-07:00,-0.986133,-0.059450,-0.051657,2025-10-15T16:38:29.128-07:00,0.117469,-0.005720,-0.219565,2025-10-15T16:38:29.135-07:00
105.000000,-0.067619,0.082472,-0.000968,2025-10-15T16:38:30.129-07:00,-9.786079,-0.538576,0.100333,2025-10-15T16:38:30.129-07:00,-618.585576,54.276491,77.931403,2025-10-15T16:38:30.128-07:00,-50.658403,9.068525,5.669439,2025-10-15T16:38:30.129-07:00,,,,,,,,,,,,-0.069813,0.081157,-0.003478,2025-10-15T16:38:30.133-07:00,-1.354007,0.024746,-0.625992,0.010251,0.779086,-0.013303,0.054948,2025-10-15T16:38:30.129-07:00,-0.986329,-0.058150,-0.019568,2025-10-15T16:38:30.133-07:00,0.108694,-0.033323,-0.298484,2025-10-15T16:38:30.129-07:00
106.000000,-0.021335,-0.008414,-0.011363,2025-10-15T16:38:31.133-07:00,-9.789768,-0.418960,0.389162,2025-10-15T16:38:31.133-07:00,-618.333088,55.107296,78.726935,2025-10-15T16:38:31.134-07:00,-50.394730,9.892924,6.499202,2025-10-15T16:38:31.133-07:00,392.249405,-1.000000,-1.000000,33.304030,422.679108,-1.000000,17.176666,8.805185,-111.680069,-1.000000,2025-10-15T16:38:31.492-07:00,-0.022694,-0.011159,-0.013275,2025-10-15T16:38:31.127-07:00,-1.404613,0.029144,-0.645370,0.039731,0.763289,0.001366,0.042735,2025-10-15T16:38:31.133-07:00,-0.987306,-0.046981,0.018143,2025-10-15T16:38:31.127-07:00,0.115449,-0.043112,-0.209142,2025-10-15T16:38:31.133-07:00
107.000000,-0.012228,0.006141,-0.009679,2025-10-15T16:38:32.127-07:00,-9.793347,-0.293945,0.416022,2025-10-15T16:38:32.127-07:00,-618.074829,55.853037,78.731995,2025-10-15T16:38:32.130-07:00,-50.117993,10.634986,6.494037,2025-10-15T16:38:32.127-07:00,,,,,,,,,,,,-0.013906,0.004139,-0.011801,2025-10-15T16:38:32.131-07:00,-1.426600,0.025223,-0.653869,0.042454,0.756155,0.006245,0.029979,2025-10-15T16:38:32.127-07:00,-0.988582,-0.035072,0.020347,2025-10-15T16:38:32.131-07:00,0.098608,-0.051419,-0.216117,2025-10-15T16:38:32.127-07:00
108.000000,-0.002050,0.010611,-0.009298,2025-10-15T16:38:33.132-07:00,-9.794012,-0.233881,0.438656,2025-10-15T16:38:33.132-07:00,-617.272600,56.327413,78.739441,2025-10-15T16:38:33.136-07:00,-49.322059,11.119493,6.504884,2025-10-15T16:38:33.132-07:00,376.299225,2.782719,-1.000000,33.304033,406.728928,-1.000000,14.522057,194.286484,-111.680078,0.000000,2025-10-15T16:38:33.474-07:00,-0.003524,0.007226,-0.010671,2025-10-15T16:38:33.135-07:00,-1.440914,0.023722,-0.659314,0.044758,0.751437,0.008950,0.023852,2025-10-15T16:38:33.132-07:00,-0.988524,-0.025875,0.028450,2025-10-15T16:38:33.135-07:00,0.098744,-0.019937,-0.159462,2025-10-15T16:38:33.132-07:00
109.000000,0.437127,-0.107949,0.002563,2025-10-15T16:38:34.136-07:00,-9.788408,-0.268357,0.277397,2025-10-15T16:38:34.136-07:00,-617.925538,55.191864,80.002058,2025-10-15T16:38:34.132-07:00,-49.968896,9.979709,7.737928,2025-10-15T16:38:34.136-07:00,,,,,,,,,,,,0.433414,-0.109005,-0.000382,2025-10-15T16:38:34.130-07:00,-1.261506,0.020533,-0.588474,0.028313,0.805881,0.003110,0.027376,2025-10-15T16:38:34.136-07:00,-0.984078,-0.024431,0.014838,2025-10-15T16:38:34.130-07:00,0.141854,0.029666,-0.115260,2025-10-15T16:38:34.136-07:00
110.000000,0.025224,0.007124,-0.028828,2025-10-15T16:38:35.130-07:00,-9.773813,-0.088563,-0.786683,2025-10-15T16:38:35.130-07:00,-619.007602,53.774369,77.645919,2025-10-15T16:38:35.128-07:00,-50.989099,8.537515,5.362872,2025-10-15T16:38:35.130-07:00,376.298802,2.250370,-1.000000,33.304033,406.728505,-1.000000,14.713423,262.588684,-111.680078,0.000000,2025-10-15T16:38:35.474-07:00,0.022102,0.004951,-0.030596,2025-10-15T16:38:35.134-07:00,-0.972614,-0.014756,-0.467141,-0.080316,0.883227,-0.037600,0.009031,2025-10-15T16:38:35.130-07:00,-0.988808,-0.014533,-0.101366,2025-10-15T16:38:35.134-07:00,0.079589,-0.057158,-0.208769,2025-10-15T16:38:35.130-07:00
111.000000,-0.025534,0.041964,-0.009674,2025-10-15T16:38:36.135-07:00,-9.799122,0.099284,-0.353883,2025-10-15T16:38:36.135-07:00,-618.884301,54.828861,79.759526,2025-10-15T16:38:36.134-07:00,-50.774417,9.597368,7.473602,2025-10-15T16:38:36.135-07:00,376.298802,2.515990,-1.000000,33.304033,406.728505,-1.000000,15.638242,262.588684,-111.680078,0.000000,2025-10-15T16:38:36.474-07:00,-0.026869,0.039896,-0.011573,2025-10-15T16:38:36.128-07:00,-0.988941,-0.012994,-0.474393,-0.036098,0.880081,-0.013493,-0.010124,2025-10-15T16:38:36.135-07:00,-0.988726,0.008189,-0.055544,2025-10-15T16:38:36.128-07:00,0.105030,-0.018612,-0.192371,2025-10-15T16:38:36.135-07:00
112.000000,-0.008052,0.002006,-0.001490,2025-10-15T16:38:37.129-07:00,-9.804463,0.127178,-0.161368,2025-10-15T16:38:37.129-07:00,-618.603702,55.389529,80.355060,2025-10-15T16:38:37.130-07:00,-50.417872,10.161896,8.086661,2025-10-15T16:38:37.129-07:00,376.299100,-1.000000,-1.000000,33.304036,406.728803,-1.000000,16.118945,126.276672,-111.680084,-1.000000,2025-10-15T16:38:37.474-07:00,-0.009190,-0.000606,-0.003959,2025-10-15T16:38:37.133-07:00,-1.014460,-0.009664,-0.485683,-0.016457,0.874069,-0.004044,-0.012969,2025-10-15T16:38:37.129-07:00,-0.988537,0.011261,-0.031766,2025-10-15T16:38:37.133-07:00,0.104489,-0.014049,-0.153450,2025-10-15T16:38:37.129-07:00
113.000000,-0.009650,0.008024,-0.007388,2025-10-15T16:38:38.133-07:00,-9.803616,0.202824,-0.132141,2025-10-15T16:38:38.133-07:00,-618.355759,56.045202,80.184093,2025-10-15T16:38:38.136-07:00,-50.219880,10.805316,7.914942,2025-10-15T16:38:38.133-07:00,376.299102,1.786184,-1.000000,33.304040,406.728805,-1.000000,16.501790,53.358662,-111.680088,0.000000,2025-10-15T16:38:38.474-07:00,-0.011527,0.005752,-0.008661,2025-10-15T16:38:38.127-07:00,-1.019940,-0.012314,-0.488053,-0.013478,0.872725,-0.000832,-0.020684,2025-10-15T16:38:38.133-07:00,-0.989487,0.018984,-0.025872,2025-10-15T16:38:38.127-07:00,0.100527,-0.017426,-0.121829,2025-10-15T16:38:38.133-07:00
114.000000,0.064854,-0.031703,-0.009392,2025-10-15T16:38:39.127-07:00,-9.799743,0.257409,-0.239205,2025-10-15T16:38:39.127-07:00,-618.206915,56.011755,80.045467,2025-10-15T16:38:39.132-07:00,-50.008755,10.793340,7.781160,2025-10-15T16:38:39.127-07:00,376.298802,1.997014,-1.000000,33.304033,406.728505,-1.000000,16.926916,53.358662,-111.680079,0.000000,2025-10-15T16:38:39.474-07:00,0.063946,-0.034199,-0.011413,2025-10-15T16:38:39.131-07:00,-1.002814,-0.017346,-0.480408,-0.024405,0.876791,-0.004426,-0.026252,2025-10-15T16:38:39.127-07:00,-0.988335,0.025611,-0.034945,2025-10-15T16:38:39.131-07:00,0.106602,-0.005826,-0.098576,2025-10-15T16:38:39.127-07:00
115.000000,0.009065,-0.010199,-0.019390,2025-10-15T16:38:40.132-07:00,-9.784748,0.470639,-0.444101,2025-10-15T16:38:40.132-07:00,-618.752928,56.488320,79.680151,2025-10-15T16:38:40.128-07:00,-50.621151,11.253600,7.410924,2025-10-15T16:38:40.132-07:00,376.298141,4.273384,-1.000000,33.304045,406.727844,-1.000000,17.211347,55.141136,-111.680090,0.000000,2025-10-15T16:38:40.474-07:00,0.007494,-0.013089,-0.022035,2025-10-15T16:38:40.136-07:00,-0.947763,-0.031692,-0.455605,-0.045355,0.889550,-0.009224,-0.048012,2025-10-15T16:38:40.132-07:00,-0.986903,0.044328,-0.059336,2025-10-15T16:38:40.136-07:00,0.107065,-0.038422,-0.137461,2025-10-15T16:38:40.132-07:00
116.000000,-0.002788,0.007549,0.003406,2025-10-15T16:38:41.136-07:00,-9.781702,0.516775,-0.470002,2025-10-15T16:38:41.136-07:00,-618.809529,56.684673,79.654075,2025-10-15T16:38:41.135-07:00,-50.561048,11.456555,7.388875,2025-10-15T16:38:41.136-07:00,388.626752,-1.000000,-1.000000,33.304050,419.056454,-1.000000,17.142729,3.000000,-111.680095,-1.000000,2025-10-15T16:38:41.474-07:00,-0.004800,0.005667,0.001859,2025-10-15T16:38:41.130-07:00,-0.951789,-0.034414,-0.457279,-0.048012,0.888606,-0.009259,-0.052721,2025-10-15T16:38:41.136-07:00,-0.986802,0.050542,-0.058239,2025-10-15T16:38:41.130-07:00,0.102640,-0.020233,-0.100087,2025-10-15T16:38:41.136-07:00
